给朋友的生日祝福语	我的祝福，不是最早，不是最好，但是最诚；我的祝福，不求最美，不求最全，但求最灵。无论你已经收到多少问候，我依然献上最诚挚的祝愿：幸福一生，生日快乐！
给朋友的生日祝福语	人生似通途，生日像驿站，每条道路都有亮丽的风景，每个驿站都装载着真挚的友情，祝你在这一站，停留更久，我们的友谊天长地久
给朋友的生日祝福语	时间过的真快，转眼又是一年，又到你的生日，举家庆贺欢颜，我也沾沾喜气，微信送上祝愿，一祝生日快乐，二祝生活甜甜，三祝快乐永远，还祝幸福美满。
给朋友的生日祝福语	一朵云能飘多久？一阵雨能下多久？一束花能开多久？一脸笑能挂多久？如果问我祝福你多久？我说：心跳多久，祝福多久！祝生日快乐，天天进步！
给朋友的生日祝福语	我没有感人的语言，来表达诚挚的祝愿；我没有华美的诗篇，来抒发内心的情感，只有一颗真心，真诚祝愿生日快乐！
给朋友的生日祝福语	阳光虽然灿烂，但不及你笑容甜甜；月光虽然皎洁，但不如你的烛光亲切；今天日光、月光、星光、灯光、烛光都为你点亮，只为祝愿你生日快乐幸福长。
给朋友的生日祝福语	不是每个清晨都有朝阳，不是每个夜晚都有清凉，不是每个帆船都能远航，不是每个人生都有辉煌，但是每个生日都有我的祝福永不忘，愿你快乐永健康，笑容常挂在脸上。
给朋友的生日祝福语	眼看你生日来到，却不知送你啥好，送你贺卡稍嫌老套，送你鲜花太过招摇，送你蛋糕新意太少，送你短信真情闪耀，满含温馨祝福环绕。生日快乐！
给朋友的生日祝福语	好友如梦似幻，日夜兼程思念，亲朋血脉相连，话语滋润心田，知音一生有缘，牵手幸福永远，挚爱看雨听蝉，开心快乐无边，知己晓得冷暖，经常相互惦念，我心与你相牵，送你灿烂心愿，祝你生日圆满，谱写壮丽诗篇！
给朋友的生日祝福语	工作可以不做，但是心灵不可以寂寞；生活可以不甜，但是笑容不可以间断；朋友可以不见，但是生日不忘记连线；祝你幸福好运连，生日快乐到永远！
给朋友的生日祝福语	生活的意义在于平淡不惊，日久的意义在于见得真情，快乐的意义在于烦恼扫净，乐融融的意义在于有你就行。每句首字相连，就是我对你的祝福！
给朋友的生日祝福语	时间像是一砖一瓦，建造着我们每个人的生活，快乐像是绚丽多彩，装潢着我们每个人的生命，祝你的生活温馨甜蜜，生日快乐。
给朋友的生日祝福语	我的信息是法宝，收到艳阳高高照，快乐抓紧向你靠，幸福急着来报到，吉祥哪也不敢跑，财神马上将你抱，齐声向你问声好，祝你生日快乐乐逍遥！
给朋友的生日祝福语	一分真情，一分美丽，一分健康，一分快乐，一分平安，一分甜蜜，一分幸福，一分好运。八分的美妙，为你做成好运蛋糕。祝你生日快乐，福气满满。
给朋友的生日祝福语	饭菜要一口一口吃，日子要一天一天过，成长要一点一点积累，幸福要一点一点感悟。希望你能够在平凡的生活中收获不平凡的幸福！生日快乐！
给朋友的生日祝福语	美妙在今日，欢乐在今时，福运都聚齐，笑语欢声起，电波秒万里，已到眼前矣，打开手机时，愿你心欢喜，你能心欢娱，我心就足矣，祝你生日快乐。祝福语大全：www.glook.cn
给朋友的生日祝福语	长长的距离，远远的路；长长的时间，挂念止不住。情深的我送上深情的祝福，祝你生日快乐开心舒服，愿你鸿运财运找你投宿，生活美满永远幸福！
给朋友的生日祝福语	翻开时间的日记，你在最美的回忆，我用祝福为你折叠幸福的标记；打开时间的隧道，你在最美的等待，我用祝福为你守候快乐的意义，生日快乐！
给朋友的生日祝福语	送你一块大蛋糕，祝福短信随声到。左写福如东海水，右写寿比南山松。上写幸福常伴你左右，下写快乐一生永相随。快点吃吧！生日快乐！
给朋友的生日祝福语	[生]来即胜白花芳，[日]洒金光满院香。[快]意时时前后伴，[乐]融富贵进门窗。现在他乡的我给予你最真挚的祝福：祝你生日快乐！在新的一年里万事如意。
给朋友的生日祝福语	送你一份温馨，两份问候，三份美好，四份懵懂，五份高贵，六份前程，七份典雅，八份柔情，九份财运，十份真诚。生日快乐！
给朋友的生日祝福语	今天你生日，日月同光辉，今天你幸福，全世界都祝福，今天你快乐，笑声传遍大江南北，不要怀疑，在我的世界里你的影响力就是这么大，生日快乐。
给朋友的生日祝福语	一碗长寿面，祝你健康好，两个红鸡蛋，祝你福气多，三盏贺生酒，祝你禄常有，福禄寿全齐，人生又走一步棋，祝你生日快乐！
给朋友的生日祝福语	美丽烛光中有温柔诗句，温柔诗句里有浪漫温馨，浪漫温馨中有我的祝福，我的祝福中有你的名字，你的名字里今天有着特殊时刻的纪念，朋友生日快乐!
给朋友的生日祝福语	睁大你双眼，请看蓝蓝天，白云是浪漫，清风伴缠绵，花香在弥漫，幸福在呼唤，祝福在今天，馈赠你祝愿，愿你好运连，幸福在天天！祝生日快乐！
给朋友的生日祝福语	没钱来帮你买蛋糕，发条微信逗你笑一笑；不能帮你达成心愿，只祈祷你快乐每一天；清晨太阳升起，愿你生日愿望都实现。生日快乐！
给朋友的生日祝福语	朵朵鲜花，飘散着芬芳；点点烛火，闪烁着光芒；阵阵音乐，流淌着希望；块块蛋糕，传递着梦想。生日的微信飞扬，生日的祝福悠长。祝：生日快乐！
给朋友的生日祝福语	今天是你的生日，愿我的问候，是一抹绿荫，为你遮阳挡雨；愿我的祝福，是一道彩虹，为你收获惊喜；愿我的祝愿，生日快乐，幸福直抵你的心里。
给朋友的生日祝福语	中文很经典，因为可以把你的微笑装裱，英文很浪漫，因为可以把你的快乐朗诵，阿拉伯文很精准，可以把你的生日计算进我的记忆，祝你生日快乐。
给朋友的生日祝福语	俏皮的生日祝福语：
给朋友的生日祝福语	庆祝XX年前母子（女）平安，好汉子（女汉子）干了这碗长寿面!
给朋友的生日祝福语	希望你在三个代表的重要思想指导下，认真贯彻16大精神，再接再厉，早日迎接下一次生日的到来！
给朋友的生日祝福语	愿你活力永远１６岁，容颜永远２０岁，魅力永远３０岁，能力永远４０岁，阅历永远５０岁，还能再活１００岁！生日快乐！永远青春！
给朋友的生日祝福语	文艺范的生日祝福语：
给朋友的生日祝福语	闻君降日，不胜欢欣，处处美景，岁岁良辰。
给朋友的生日祝福语	一月有雪，二月有雨，三月有风，四月有花，五六七月有暮春仲夏，八九十月有秋色浓雅。十二月有落雪，有微雨，有软风，有淡花。虽有春夏秋冬，但最重要是十一月有你，一念心动，一世芳华。
给朋友的生日祝福语	春来百花笑开颜，朋友情谊记心间。 生日来到我心欢，赠束鲜花寄挂念。花香浓厚情谊绵，思念不断心相连。红花绿叶美无边，这份真情羡神仙。今日因你添光彩，此生相识醉心怀。
给朋友的生日祝福语	岁月，悄然无声，却很真实；问候，只言片语，却很深情；思念，了然于心，却很汹涌；朋友，或远或近，都会挂牵。时间翻过昨天，一些繁琐或许忘于脑海，但你的生日我却永远铭记于心，生日快乐，祝你幸福绵延！
给朋友的生日祝福语	生日送福语！祝你事业一帆风顺，好运接二连三，财运五湖四海，智慧六出奇计，才学七步成章，做事八面玲珑，地位九五至尊，诸事十全十美！祝福语大全：www.glook.cn
给朋友的生日祝福语	岁月老是愈来愈短，生日老是愈来愈快，友情老是愈来愈浓，我的祝福也就愈来愈深，愿你的每一天都如画一样的锦绣——生日快乐！
给朋友的生日祝福语	成长的岁月里有烦恼有快乐，前进的道路上有荆棘有花朵，脑海的印记中有慢曲有欢歌。你生日的这天里，有我的祝福有我的问候：祝开开心心，心想事成。
给朋友的生日祝福语	送你牡丹花儿艳，富贵吉祥跟着走。送你百合香飘飘，和睦幸福无烦恼。送你菊花层层秀，平安健康牵着手。祝你人比花儿美，生日过的喜洋洋！
给朋友的生日祝福语	岁月长又长，距离远又远，千山万水传递我友谊的惦念。平时忙又忙，偶尔烦又烦，万水千山友谊陪我苦辣酸甜。今天是你的生日，我却不在你身边，可我内心的千纸鹤，日夜为你祝愿：亲，开心快乐每一天！
给朋友的生日祝福语	生日祝福唱起来，美好的旋律传开来，曼妙的身段舞起来，欢乐的心儿跳起来，你我的手儿牵起来，真诚的情谊不分开，祝你生日快乐，不过生日也一样快乐！
给朋友的生日祝福语	今天是个好日子，美好的阳光照耀你；今天是个好日子，甜蜜的笑容围绕你；今天是个好日子，火红的祝福伴随你。今天是你的生日，愿你笑容甜蜜蜜，愿你生活红火火，愿你事业节节高，愿你一切都如意。祝生日快乐！
给朋友的生日祝福语	一首琵琶曲，美到魂梦里，我用旋律为你唱快乐的生日祝福曲；站在云朵里，飘在幸福里，我用晴朗为你点蜡烛的温暖和甜蜜，祝你生日快乐！
给朋友的生日祝福语	春风暖不暖，大雁先知道。花儿美不美，蝴蝶先知道。草原大不大，牛羊先知道。岁月长不长，生日先知道。快乐多不多，祝福先知道。祝你幸福！
给朋友的生日祝福语	生日生日，顾名思义，出生之日；时光飞逝，岁月轮回，又到佳日；祝福传送，真情相拥，祝愿呈递；开心作陪，快乐相随，好运环围，幸福永随，生日快乐。
给朋友的生日祝福语	两地路虽遥，友情心相连，今天你生日，牢牢记心间；不管有忙碌，祝愿不能忘；祝你事业红火，爱情顺利，人生幸福，生日快乐！
给朋友的生日祝福语	人走千里感情在，水流长江为在海，朋友不见朋友面，日日夜夜心中念，青松不是花盆栽，友谊不是金钱买，只要朋友有心在，风吹浪打分不开。生日快乐。
给朋友的生日祝福语	言语是贫乏的，关怀是真挚的；字符是单调的，祝福是多样的；在你生日到来时，送上我最真挚以及多样的祝福，愿你生日快乐，万事顺利！
给朋友的生日祝福语	一年一年，是岁月流过的痕迹。一天一天，是幸福快乐的水滴。一点一点，是回忆留下的足迹。一句一句，都在唱着歌儿：我祝你生日快乐。
给朋友的生日祝福语	你的生日到来了？天呐，我差点忘记！因为岁月没有在你脸上留下任何痕迹，沧桑没有在你的气质上打下丝毫折扣。尽管，日历告诉我：你又成熟了一年，祝你生日快乐。
给朋友的生日祝福语	为提高您的幸福质量，确保您的快乐健康，保证您事业的一路辉煌，特送给你无敌生日祝福一份，可有效预防一切烦恼忧伤，隔绝一切烦恼入侵，并有诱惑幸福之功效。愿你生活路上幸福无限！生日快乐！
给朋友的生日祝福语	致亲爱的你：十分热情，九分大气，八分智慧，七分灵气，六分浪漫，五分可爱，四分慵懒，三两个爱你的人和一个你想要的生活！祝完美的你生日快乐！
给朋友的生日祝福语	一筐平安，一份健康，一包幸福，一袋甜蜜，一桶温馨，一封爱心，一箩快乐，再送上我最美好的祝福，祝你永远开心快乐，健康幸福！生日快乐！
给朋友的生日祝福语	距离遥远，发酵了思念；岁月流转，升温了情感；脱掉烦恼的衣衫，摆脱忧伤的纠缠；人生虽然平淡，但温馨的情谊却从未走远。朋友，每个重要的日子都有我的祝愿，你就会成为一个幸福的典范！生日快乐！
给朋友的生日祝福语	今天是你的生日，深深的祝福送到你的身边。愿你一生快乐，万事顺利烦恼抛开；愿你幸福围绕，亲朋好友常聚身边；愿你财源滚滚，金银钞票用不完；愿你好运不断，笑逐颜开。祝你生日快乐，我们的友情常开不败！
给朋友的生日祝福语	今天是你的生日，我打算改东坡诗“无事此静坐，一日当两日”为“庆生多闹腾，一日当百日”，给你道喜。祝你生日快乐、日日快乐！祝福语大全：www.glook.cn
给朋友的生日祝福语	洪亮的钟声荡气回荡，璀璨的烟花美丽绽放，潺潺的溪水叮咚回生日的歌曲为你歌唱。祝你生日快乐，人生路上平安吉祥，好运永远伴你身旁！
给朋友的生日祝福语	好男人，洒洒脱脱，一身正气；好朋友，清清爽爽，一生情长；好心情，简简单单，一目了然；好日子，和和美美，一生无憾；好短信，快乐温馨，生日快乐。
给朋友的生日祝福语	点点文字，点点心意！句句想念，句句心语！片片花香，片片关怀！声声问候，声声祝福！祝您生日快乐，同时也祝你有个完美的昨天，快乐的今天，美好的明天！
给朋友的生日祝福语	“生”逢盛世，“日”新月异，“快”乐生活，“乐”不思蜀，祝你生日快乐，幸福美满，生活如意，工作顺心，事业有成，万事大吉！
给朋友的生日祝福语	摘一颗星，送去真情；采一朵云，献上殷勤；梦境再好，终将褪色；繁花再茂，也会凋零；只有友谊地久天长，心中永藏；生日快乐，早圆梦想。
给朋友的生日祝福语	高【朋】满座齐祝愿，好【友】聚首共道贺：【生】命因你而闪亮，【日】子今夜最特殊，【快】马加鞭来祝福，【乐】不可支青春驻。
给朋友的生日祝福语	在你生日到来之际，祝你：每天笑哈哈，活像唐老鸭；时时美滋滋，就像陈冠希；刻刻有钱赚，就像郭德罐；月月事业顺，就像克林顿；年年有今天，就像赵本山。
给朋友的生日祝福语	今天，岁月的砝码加了一份，我的祝福也多了一份，祝你多一份幸福，多一份快乐，多一份健康，多一份睿智，对一份甜蜜，多一份收获！
给朋友的生日祝福语	淡淡明月淡淡光，淡淡春花淡淡香，淡淡思念淡淡芳，淡淡牵挂淡淡尝，淡淡好友淡淡想，淡淡问候淡淡讲，淡淡祝福送身旁：祝你生日快乐，身体健康！
给朋友的生日祝福语	世态炎凉卯时丑啊，披荆斩棘艰难走啊，谁不死皮赖脸活啊！哥们，千万别有啥想法，活下去吧！猪你生日快乐，活力十足，让人讨厌......讨人喜欢，百看不厌。
给朋友的生日祝福语	祝你生日快乐，好事多多！愿你抱着平安、拥着健康、揣着幸福、携着快乐、搂着温馨、带着甜蜜、牵着财运、拽着吉祥快乐度过每一天！
给朋友的生日祝福语	一条短信的价值也就是十分钱，可是它的意义却很大，这里面包含着十分的幸福，十分的快乐，十分的友情，十分真诚的祝愿，请收下这十分珍贵的生日礼物呀。
给朋友的生日祝福语	好缘分永久珍藏，好情谊地久天长。好日子简单清爽，好姑娘魅力无人挡。在你生日到来之际，祝你善良传四方，靓丽压群芳，开心乐无疆！
给朋友的生日祝福语	祝福不请自到，你的笑容很俏，生活节节登高，日子越过越好，快把幸福抱牢，乐在每分每秒！请大声朗读每句第一个字，恭喜你年年有今日！
给朋友的生日祝福语	我的祝福最霸道，收到你就没烦恼，白天黑夜乐淘淘；我的短信最美好，看后愁闷都得跑，轻松愉快才逍遥；我的信息最牢靠，幸福吉祥来笼罩，美梦成真在今朝；我的祝愿最着调，生日当天有爆料，欢歌笑语总围绕！
给朋友的生日祝福语	好友如梦似幻，日夜兼程思念，亲朋血脉相连，话语滋润心田，知音一生有缘，牵手幸福永远，挚爱看雨听蝉，开心快乐无边，知己晓得冷暖，经常相互惦念，我心与你相牵，送你灿烂心愿，祝你生日圆满，谱写壮丽诗篇！
给朋友的生日祝福语	一捧香土藏奇葩，孕育种子发新芽，寄托情思千万里，一年四季绘新画；一滴细雨催鲜花，雨过天晴景色佳，朵朵相思满枝桠，千丝万缕放光华；一条短信给你发，祝你开心美潇洒，生日快乐伴随你，高枕无忧爱融洽！
给朋友的生日祝福语	生日祝福从天而降，炸的烦恼遍体鳞伤，吓的晦气四处逃亡，保你快乐万寿无疆，守你幸福源远流长，倘若遭逢负隅顽抗，祝福炸个地老天荒！谢谢我吧。
给朋友的生日祝福语	今天你最大，美女给献花；出门遭围观，疑是姜子牙；帅得没了边，举头望天涯；谁与你争锋，神仙不饶他。祝你生日快乐！
给朋友的生日祝福语	在牵挂中，让亲情更暖！在关爱中，让友情更深！在自然中，让容颜更美！在诚实中，让心底更静！在简单中，让生活更艳！在祝福中！让生日快乐！
给朋友的生日祝福语	不追求名流满座，但求好友满堂；不求山珍海味，但求啤酒白干；不求礼炮震天，但求笑声山响；不求殷重祝福，但求真诚祝愿：生日快乐，平安健康！
给朋友的生日祝福语	你的愿望我知道，我的感动你知道。你的开心我知道，我的烦恼你知道。你的生日我知道，我的祝福你收到。让友谊为快乐开道，幸福平安将你围绕！祝福语大全：www.glook.cn
给朋友的生日祝福语	天涯海角的我们虽然很少联系，可是在我的人生中留下无限美好的你，不会因为岁月的流逝而逐渐淡去，今天是你的生日，一切顺心，安逸！
给朋友的生日祝福语	烛光摇曳喜悦和祥，点点烛光映着希望，滴滴红酒飘着醇香，蛋糕馨香甜蜜飞扬，一片一片散着清爽，声声祝福如期送上，祝你生日快乐喜乐无双。
给朋友的生日祝福语	快乐，年年在倍增，请尽情享受；如意，月月找上门，请不用着急；祝福，天天不重样，今天最是特别：祝你生日快乐，幸福陪伴！
给朋友的生日祝福语	一声平常如纸的祝福，很真。一句平淡如水的问候，很轻。一条装入真情的信息，给你。祝你生日快乐，事事如意！
给朋友的生日祝福语	生日生日，人生喜日，怎可独自过；短信短信，简短信息，祝福还呈上；心愿心愿，我有一愿，还向你表白：愿福气通缉你，愿好运追捕你，愿幸福逮捕你，还要健康看守你。
给朋友的生日祝福语	云儿在蓝天上飘荡，鸟儿欢叫自由飞翔，友谊在真情中慢慢滋长，希望让生命灿烂辉煌，短信传来是对你生日的祝福：希望你快乐吉祥！
给朋友的生日祝福语	如果人生的风景有无数，愿幸福高居生活的榜首；如果情感的历程长而久，愿快乐领跑在最前头！在您的生日，有我们的祝福相伴左右！
给朋友的生日祝福语	茫茫人海相逢是缘分，芸芸众生相知是福气，年年月月相交是情谊。高山流水知音难求，你我手足兄弟情深。巴山夜雨，飘洒我的思念。剪烛西窗，送出美好祝愿。更尽杯酒，一生情义在心间。西出阳关，故人与君常相伴。生日之际，遥凭杯酒酬知己，祝友生日快乐！
给朋友的生日祝福语	我的祝福最霸道，收到你就没烦恼，白天黑夜乐淘淘；我的短信最美好，看后愁闷都得跑，轻松愉快才逍遥；我的信息最牢靠，幸福吉祥来笼罩，美梦成真在今朝；我的祝愿最着调，生日当天有爆料，欢歌笑语总围绕！
给朋友的生日祝福语	你在我的心中扎根，我们的友谊露重更深；你在我的牵挂中缤纷，我们的情感喜大普奔；你在我的坦诚中光临，我们的心有灵犀更近；你在我的问候中欢欣，我们的关爱情不自禁；你在我的祝福中兴奋，祝你生日快乐开心！
给朋友的生日祝福语	春天的鲜花，夏天的浪花，秋天的繁华，冬天的雪花，不论何时何地都希望你乐开花，朋友，在这阳光明媚的日子，我为你放飞一群祝福，祝你生日快乐，愿你生活幸福，笑语轻扬。
给朋友的生日祝福语	看今日的艳阳，那是我为你点亮的烛光；望小鸟的飞翔，那是我为你祝福的翅膀；抬头将蓝天仰望，许下生日的愿望，祝你美梦伴着吉祥，绽放幸福时光！生日快乐！
给朋友的生日祝福语	朋友是读不完的情,写不完的意,是一本看不倦的书,听也听不厌的歌。你我情谊,珍藏在梦里,存留在心里。今日又是你的生日,祝你生日快乐,一切如意。
给朋友的生日祝福语	快点看过来:有一颗心在追随着你,有一双眼在凝望着你,有一份真情在陪伴着你,有一份守候在等待着你,还有一个朋友在远方祝福着你:生日快乐!
给朋友的生日祝福语	天涯海角,总有一份思念属于你。四面八方,总有一丝牵挂缠绕你。不管你身在何方,我都送上最美的祝福。任时光流逝,任岁月蹉跎。生日快乐!祝福语大全：www.glook.cn
给朋友的生日祝福语	在你生日的今天，我用友谊的钢琴，伴着和谐的生日祝福，轻轻地弹奏快乐的音符，作为礼物送给你：愿你拥有接下来的365个美丽的日子。 
给朋友的生日祝福语	留不住的是时间,带不走的是思念。忘不了的是情谊,斩不断的是祝福。每年都有一个特别的日子,每年都有我最真诚的祝福:生日快乐,我的朋友。
给朋友的生日祝福语	酒越久越醇，水越流越清，花越开越香，情谊越交越真，对你的思念越来越浓。在这个特殊的日子里，我带着最真的心，祝你生日快乐，幸福无限。
给朋友的生日祝福语	一年中总有几个日子难忘,一生中总有几个人最值得珍惜,在这个最浪漫温情的日子,送去最真挚地问候,愿你想到我的每一天都快乐无比!生日快乐!
给朋友的生日祝福语	虽然时光没有停息，虽然季节总在交替，虽然此刻你我远隔千里，虽然祝福只是一个信息，但朋友的心总在惦记，真挚的问候总跟随着你，祝你生日快乐！
给朋友的生日祝福语	年年岁岁花相似，我依然记得这个特殊的日子；岁岁年年人不同，我依旧改变不了对你的深情；弹指挥间近咫尺，我再忙碌也不能淡忘你的生日；转眼一年与君行，希望你今年的生日能与往年有所不同。祝你生日快乐，你的颜容一年四季鲜花伴美景！
给朋友的生日祝福语	太阳是金色的,月亮是银色的,我的祝福是彩色的,愿你被幸福追逐,被好运降伏,被快乐逮捕,被笑容粘住,今天就让我在远方为你祝福,生日快乐!
给朋友的生日祝福语	听说今日好多人都爱上了你这个寿星老，如意爱上你的美，吉祥爱上你的俏，好运爱上了你的能说会道，鉴于你如此的美好，我这个朋友只能站在一旁哈哈大笑，祝贺你享齐人之福！生日快乐！
给朋友的生日祝福语	生命不在于长短，精彩十分重要。生活不在于富裕，健康才是王道。情谊不在于亲密无间，真心在乎就好。生日不在于吃啥喝啥，只要有问候祝福就好。生日快乐！
给朋友的生日祝福语	一年一度,每一次的生日都是新的开始,每一回的祝福都充满浓浓情谊!亲爱的朋友,愿你怀里塞满礼物,耳边充满祝福!今天,你是最灿烂的一个,生日快乐!
给朋友的生日祝福语	问候，平淡如水，很轻但很真诚；祝福，平淡无奇，很薄但很隆重；摘一颗星，点亮你的心情，采一朵云，装扮你的人生，点亮生日的蜡烛，点亮璀璨的人生。愿你生活旅途处处都是幸福美景！生日快乐！
给朋友的生日祝福语	没有五彩的鲜花,它们没有我的祝福美丽;没有浪漫的诗句,它们没有我的情谊甜蜜;只有点点的牵挂在心底,丝丝的祝福送给你:生日快乐!
给朋友的生日祝福语	朋友生日到，千里送鹅毛。短信虽一毛，情谊伴到老。今生有缘遇，相知无争吵。虽非日夜伴，心中牵挂绕。问候不可少，祝福也送到。愿你身体健，快乐无烦恼；愿你事业顺，业绩步步高；愿你幸福笑，如意直到老。祝生日快乐！
给朋友的生日祝福语	送你一碗长寿面，不咸也不淡，吃了长寿面，好运天天伴，幸福来围观，快乐到身边，还有我的祝福送心间。祝你生日快乐，精彩每一天。
给朋友的生日祝福语	心到想到你的生日已来到，说到做到我的祝福马上到，看到闻到美丽鲜花要送到，你到我到深情厚谊最独到，收到得到恰到好处更周到，盼到等到突如其来想不到，眼到手到发条短信要收到，你的生日祝福已经面面俱到！
给朋友的生日祝福语	今天是你的生日，祝你：发财势头如快马加鞭，一日千里；发展速度如滔滔江水，势不可挡；好事发生如雨后春笋，络绎不绝；祝福发送如比赛接力，好运传递。祝你生日快乐！
给朋友的生日祝福语	如果说，珠穆朗玛峰代表一个高度，桃花潭水代表一个深度，婵娟嫦娥代表一个美度，观音菩萨代表一个吉祥福度。那我说，你今生的平安好运幸福快乐就是我用心祝福的长度。特别的祝福给特别的你，祝：生日快乐好心情，一生幸福乐悠悠。
给朋友的生日祝福语	的祝福最霸道，收到你就没烦恼，白天黑夜乐淘淘；我的短信最美好，看后愁闷都得跑，轻松愉快才逍遥；我的信息最牢靠，幸福吉祥来笼罩，美梦成真在今朝；我的祝愿最着调，生日当天有爆料，欢歌笑语总围绕！
给朋友的生日祝福语	好友如梦似幻，日夜兼程思念，亲朋血脉相连，话语滋润心田，知音一生有缘，牵手幸福永远，挚爱看雨听蝉，开心快乐无边，知己晓得冷暖，经常相互惦念，我心与你相牵，送你灿烂心愿，祝你生日圆满，谱写壮丽诗篇！
给朋友的生日祝福语	一年四季你在忙，辛苦奔波也安康，朋友恩情记心上，春夏秋冬不淡忘，多吃是福巧梳妆，早睡早起心敞亮，工作不要太疯狂，劳逸结合身体棒，朋友常聚人脉旺，游刃有余尽徜徉，我的短信圆梦想，生日快乐财源广！
给朋友的生日祝福语	风霜雪雨走一路，日夜兼程不停步，笑泪各半掩双目，前途坎坷当散步，一程山水艰难赴，山穷水尽看萍浮，晨有朝霞夕落幕，潇洒走过就是福，仕途高低别在乎，工作舒心赚财富，我的短信似火炉，生日快乐常守护！祝福语大全：www.glook.cn
给朋友的生日祝福语	距离有近有远，朋友相互惦念，时间有长有短，再忙也要见面，季节有早有晚，牵挂天地之间，岁月有冷有暖，贴心话语交谈，情谊有深有浅，要有短信相连，只要好友相伴，万事皆能圆满，祝你幸福绕牵，生日欢乐开颜！
给朋友的生日祝福语	有山有水有风景，景色绚丽心放松，有意有爱有真情，情义无价爱与共，有风有雨有天空，天空晴朗任你行，有聚有缘有宾朋，亲友挚爱化寒冰，有来有往有憧憬，前程似锦美梦成，祝你生日最高兴，时刻都有新感动！
给朋友的生日祝福语	意外的温暖，意外的感动，意外的关怀，意外的欣赏，意外的珍视，意外的美好。意外，其实不是意外；意外，其实是一种必然。我用温暖的微笑问候你，用如水的柔情拥抱你，用纯朴的真心陪伴你，用无瑕的美丽祝福你：亲，生日快乐，一生幸福！
给朋友的生日祝福语	祝你生日快乐，愿你的笑容唤醒待放的百花；祝你生日快乐，愿你的好运映满天边的晚霞；祝你生日快乐，愿你的生活似甜蜜的神话。祝你生日快乐，我亲爱的朋友，让我的祝福陪伴你每一个春夏秋冬。
给朋友的生日祝福语	太阳是圆的，做成蛋糕；月亮是弯的，做成切刀；星星是亮的，做成蜡烛；彩虹是美美的，做成沙拉点缀；白云是片片的，做成花朵妆扮；祝福是温馨的，愿你梦想成真；加上亲情的呵护，爱情的呢喃，精心酿制成人间最醇的祝福，恭祝：生日快乐！
给朋友的生日祝福语	今天的风儿轻柔无比，今天的花儿香飘万里；今天的鸟儿十分欢喜，今天的云儿满载笑意；今天的事儿万分顺利，今天的人儿如此甜蜜。所有美好的一切同我的祝愿连在一起，共同祝福最最亲爱的你，生日快乐，万事如意！
